URL,Hub_Score,Name,Stars,Language_Grouped
https://github.com/sanic-org/sanic,0.00027340941086727,sanic,17312,Python
https://github.com/preactjs/preact,0.00027168594314012765,preact,35038,JavaScript
https://github.com/bvaughn/react-virtualized,0.00027167785507263163,react-virtualized,25338,JavaScript
https://github.com/pyro-ppl/pyro,0.00027160800393977256,pyro,8130,Python
https://github.com/gatsbyjs/gatsby,0.0002712706901416753,gatsby,54718,JavaScript
https://github.com/bokeh/bokeh,0.0002697045780198743,bokeh,17952,Python
https://github.com/aymericdamien/TensorFlow-Examples,0.00026949870660528374,TensorFlow-Examples,42962,Python
https://github.com/element-plus/element-plus,0.000269443458717317,element-plus,21349,TypeScript
https://github.com/layer5io/layer5,0.0002693990033487695,layer5,700,JavaScript
https://github.com/AMAI-GmbH/AI-Expert-Roadmap,0.0002669149546771061,AI-Expert-Roadmap,26771,JavaScript
https://github.com/argoproj/argo-workflows,0.00026604677986847083,argo-workflows,13448,Go
https://github.com/moaxaca/async-redis,0.0002658298924131569,async-redis,168,JavaScript
https://github.com/pytorch/pytorch,0.0002640271784440326,pytorch,70933,Python
https://github.com/FreeCAD/FreeCAD,0.00026379295290060266,FreeCAD,15176,C++
https://github.com/fastai/fastbook,0.00026356240254036384,fastbook,19233,Python
https://github.com/d2l-ai/d2l-zh,0.0002631001816883646,d2l-zh,48498,Python
https://github.com/ventoy/Ventoy,0.00026228230162901183,Ventoy,52858,C
https://github.com/eggjs/egg,0.0002606236085673085,egg,18663,JavaScript
https://github.com/apache/superset,0.00026053919423083547,superset,54239,TypeScript
https://github.com/TanStack/react-charts,0.00026029660046418025,react-charts,2624,Other
https://github.com/PhilipK/BoilR,0.0002581556379032804,BoilR,1086,Rust
https://github.com/taviso/loadlibrary,0.0002581362306169082,loadlibrary,4223,C
https://github.com/HeroTransitions/Hero,0.0002577784923173804,Hero,21559,Other
https://github.com/compiler-explorer/compiler-explorer,0.00025673776007565535,compiler-explorer,13904,TypeScript
https://github.com/foxlet/macOS-Simple-KVM,0.00025482794454390306,macOS-Simple-KVM,13181,Other
https://github.com/PaddlePaddle/Paddle,0.0002540654395254856,Paddle,20856,C++
https://github.com/jsdoc/jsdoc,0.00025280805499744804,jsdoc,14224,JavaScript
https://github.com/kanaka/miniMAL,0.0002523247776538457,miniMAL,615,JavaScript
https://github.com/google/mobly,0.0002519289362497713,mobly,572,Python
https://github.com/ohmyzsh/ohmyzsh,0.0002511779828399035,ohmyzsh,162499,Other
https://github.com/CocoaLumberjack/CocoaLumberjack,0.00025077292305557806,CocoaLumberjack,13030,Other
https://github.com/t4t5/sweetalert,0.0002493027940786173,sweetalert,22292,TypeScript
https://github.com/sharkdp/hyperfine,0.00024887911569536846,hyperfine,17306,Rust
https://github.com/OpenAPITools/openapi-generator,0.00024801660377199886,openapi-generator,17651,Java
https://github.com/denisidoro/navi,0.00024724342448851966,navi,13355,Rust
https://github.com/chrisrzhou/react-wordcloud,0.00024542900284376296,react-wordcloud,195,JavaScript
https://github.com/baomidou/mybatis-plus,0.0002453784138445255,mybatis-plus,15065,Java
https://github.com/ultralytics/yolov5,0.00024467873248161433,yolov5,41715,Python
https://github.com/zergtant/pytorch-handbook,0.00024312326137884292,pytorch-handbook,18788,Python
https://github.com/immich-app/immich,0.00024248099125666317,immich,18623,TypeScript
https://github.com/jenkinsci/docker-inbound-agent,0.00024149062922889367,docker-inbound-agent,460,Other
https://github.com/rameshvarun/NeuralKart,0.00023924291556940076,NeuralKart,662,Other
https://github.com/matomo-org/matomo,0.00023876958801258687,matomo,18171,Other
https://github.com/benweet/stackedit,0.00023830016784960514,stackedit,20700,JavaScript
https://github.com/ish-app/ish,0.00023717090405187493,ish,14752,C
https://github.com/labmlai/annotated_deep_learning_paper_implementations,0.00023680816080255958,annotated_deep_learning_paper_implementations,36179,Python
https://github.com/kaboussi/Botflix,0.0002364868912152069,Botflix,405,Python
https://github.com/supabase/supabase,0.00023535954612187465,supabase,56930,TypeScript
https://github.com/microsoft/AI-For-Beginners,0.0002349521097295343,AI-For-Beginners,17539,Python
https://github.com/rqlite/rqlite,0.00023460838911837384,rqlite,14017,Go
https://github.com/hapijs/hapi,0.00023375572746283364,hapi,14357,JavaScript
https://github.com/kubesphere/kubesphere,0.00023233440384766104,kubesphere,13376,Go
https://github.com/baidu/amis,0.00023156407072436844,amis,14896,TypeScript
https://github.com/infinitered/reactotron,0.000230493408880369,reactotron,14158,JavaScript
https://github.com/labstack/echo,0.000230164920335333,echo,26637,Go
https://github.com/jamaljsr/polar,0.00023011397732401002,polar,655,TypeScript
https://github.com/dani-garcia/vaultwarden,0.00022929567577076405,vaultwarden,27801,Rust
https://github.com/blocoio/android-template,0.00022836214246056124,android-template,530,Other
https://github.com/eip-work/kuboard-press,0.00022835830635581323,kuboard-press,19353,JavaScript
https://github.com/ydataai/ydata-synthetic,0.00022644495385360072,ydata-synthetic,1084,Python
https://github.com/jaredhanson/passport,0.0002242704310918208,passport,21800,JavaScript
https://github.com/hellofresh/health-go,0.00022302621048485427,health-go,409,Go
https://github.com/Automattic/mongoose,0.00022289011391433877,mongoose,26019,JavaScript
https://github.com/ultralytics/ultralytics,0.0002227168136660472,ultralytics,12998,Python
https://github.com/my-dlq/blog-example,0.00022210936022725667,blog-example,498,Java
https://github.com/bailicangdu/vue2-manage,0.00022146596118841207,vue2-manage,13018,Other
https://github.com/vsn4ik/bootstrap-submenu,0.00022007788889542938,bootstrap-submenu,464,JavaScript
https://github.com/bem/yandex-ui,0.00021996203976065671,yandex-ui,336,TypeScript
https://github.com/bisguzar/twitter-scraper,0.00021964351116956175,twitter-scraper,3638,Python
https://github.com/nuxt/nuxt,0.00021766804931573036,nuxt,47504,TypeScript
https://github.com/localvoid/ivi,0.00021679256239017403,ivi,649,TypeScript
https://github.com/area17/twill,0.00021447355904537633,twill,3394,Other
https://github.com/cloudnativelabs/kube-router,0.00021433910086714842,kube-router,2118,Go
https://github.com/eslint/eslint,0.0002137245020386421,eslint,23395,JavaScript
https://github.com/mozilla/DeepSpeech,0.00021286024726378276,DeepSpeech,23039,C++
https://github.com/microsoft/ML-For-Beginners,0.0002127144623374167,ML-For-Beginners,53588,Other
https://github.com/jasmine/jasmine,0.0002120869111732811,jasmine,15620,JavaScript
https://github.com/autoai-org/AID,0.00021171388227565603,AID,319,TypeScript
https://github.com/mir-group/nequip,0.00021153006566816627,nequip,435,Python
https://github.com/splitgraph/sgr,0.00021127021464248754,sgr,321,Python
https://github.com/dream-num/Luckysheet,0.00021106118612078788,Luckysheet,14666,JavaScript
https://github.com/ustbhuangyi/better-scroll,0.00021045456603851657,better-scroll,16222,TypeScript
https://github.com/spmallick/learnopencv,0.0002101543795328039,learnopencv,19251,Python
https://github.com/RaRe-Technologies/gensim,0.00020885143974470386,gensim,14635,Python
https://github.com/rilldata/rill,0.00020776625030190324,rill,998,Go
https://github.com/onevcat/Kingfisher,0.0002071714553700141,Kingfisher,21609,Other
https://github.com/jqnatividad/qsv,0.00020576423724737858,qsv,800,Rust
https://github.com/UniversalDataTool/universal-data-tool,0.0002049633489067955,universal-data-tool,1827,JavaScript
https://github.com/matteocrippa/awesome-swift,0.00020467702345661635,awesome-swift,23663,Other
https://github.com/storyblok/storyblok-nuxt,0.0002046727705824895,storyblok-nuxt,240,TypeScript
https://github.com/macrozheng/mall,0.00020462072661114333,mall,70151,Java
https://github.com/django/django,0.0002036955680682334,django,73146,Python
https://github.com/becauseofAI/awesome-face,0.00020278713781277845,awesome-face,1161,Other
https://github.com/1amageek/Salada,0.00020265526647479705,Salada,225,Other
https://github.com/tachiyomiorg/tachiyomi,0.00020260569861254256,tachiyomi,24509,Other
https://github.com/mbadry1/Top-Deep-Learning,0.00020182072806491268,Top-Deep-Learning,1585,Python
https://github.com/IceWhaleTech/CasaOS,0.00020132660368238982,CasaOS,15599,Go
https://github.com/intel/scikit-learn-intelex,0.00020042580752260906,scikit-learn-intelex,1042,Python
https://github.com/jstevenperry/IBM-Developer,0.00019926306282044514,IBM-Developer,253,JavaScript
https://github.com/ElemeFE/mint-ui,0.00019925990604370523,mint-ui,16568,Other
https://github.com/TheAlgorithms/Python,0.00019783776848354549,Python,169000,Python
https://github.com/Redocly/redoc,0.00019693275048879375,redoc,20970,TypeScript
https://github.com/CocoaPods/CocoaPods,0.00019644784961477107,CocoaPods,14269,Other
https://github.com/emilwallner/Screenshot-to-code,0.00019613419051539295,Screenshot-to-code,14116,Other
https://github.com/tapptitude/TTSegmentedControl,0.00019484952099559072,TTSegmentedControl,512,Other
https://github.com/eriklindernoren/ML-From-Scratch,0.0001945872141065065,ML-From-Scratch,22390,Python
https://github.com/ocornut/imgui,0.00019424879000739075,imgui,50425,C++
https://github.com/influxdata/influxdb,0.0001925525801792755,influxdb,26105,Go
https://github.com/bevacqua/dragula,0.00019239221177051816,dragula,21641,JavaScript
https://github.com/trekhleb/javascript-algorithms,0.00019236567798212623,javascript-algorithms,175401,JavaScript
https://github.com/KwaiAppTeam/KOOM,0.00019189525057185174,KOOM,2926,C++
https://github.com/bower/bower,0.0001912090966363776,bower,15028,JavaScript
https://github.com/sunface/rust-course,0.0001908644096446106,rust-course,18158,Rust
https://github.com/huihut/interview,0.00019040899972232303,interview,30440,C++
https://github.com/rossant/awesome-scientific-python,0.00018973033605117285,awesome-scientific-python,204,Python
https://github.com/sherpa-ai/sherpa,0.00018965846599504568,sherpa,324,JavaScript
https://github.com/kdn251/interviews,0.00018953786778292265,interviews,60406,Java
https://github.com/faressoft/terminalizer,0.00018854877543782276,terminalizer,14507,JavaScript
https://github.com/mrustaa/ContainerController,0.00018718698813760074,ContainerController,439,Other
https://github.com/iperov/DeepFaceLab,0.00018702084913797422,DeepFaceLab,42582,Python
https://github.com/deepfakes/faceswap,0.00018702084913797422,faceswap,47086,Python
https://github.com/ClearcodeHQ/pytest-postgresql,0.00018668987999481852,pytest-postgresql,329,Python
https://github.com/Human-Connection/Human-Connection,0.00018579355997506338,Human-Connection,200,JavaScript
https://github.com/j-j-gajjar/FLUTTER_NewsApp,0.000184479710725588,FLUTTER_NewsApp,194,Other
https://github.com/plotly/dash,0.00018328077469763516,dash,19367,Python
https://github.com/Monitorr/logarr,0.0001830261282467805,logarr,268,JavaScript
https://github.com/TheAlgorithms/C-Plus-Plus,0.00018210220210486804,C-Plus-Plus,25799,C++
https://github.com/allinurl/goaccess,0.00018201485260646255,goaccess,16645,C
https://github.com/eclipse-theia/theia,0.0001817547333290849,theia,18407,TypeScript
https://github.com/kchapelier/cellular-automata-voxel-shader,0.00018157935691210883,cellular-automata-voxel-shader,173,JavaScript
https://github.com/jestjs/jest,0.0001814564608677136,jest,42740,TypeScript
https://github.com/jessfraz/dockerfiles,0.00018135647962098215,dockerfiles,13267,Other
https://github.com/OpenRA/OpenRA,0.00018073447087513543,OpenRA,13347,C#
https://github.com/hluwa/Wallbreaker,0.00018072983319423577,Wallbreaker,703,Python
https://github.com/CorentinJ/Real-Time-Voice-Cloning,0.0001806052680129743,Real-Time-Voice-Cloning,45521,Python
https://github.com/microsoft/vscode,0.00018024947018044693,vscode,151340,TypeScript
https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,0.0001799143899039079,MaterialDesignInXamlToolkit,13988,C#
https://github.com/dorkbox/SystemTray,0.00017948214592528963,SystemTray,376,Java
https://github.com/vercel/pkg,0.00017936424376674076,pkg,23745,JavaScript
https://github.com/cezaraugusto/You-Dont-Know-JS,0.00017871348679474557,You-Dont-Know-JS,5271,JavaScript
https://github.com/LAION-AI/Open-Assistant,0.00017864458751083547,Open-Assistant,35189,Python
https://github.com/tuan188/CleanArchitecture,0.0001775884857378198,CleanArchitecture,192,Other
https://github.com/wireui/wireui,0.00017733186438692326,wireui,1128,Other
https://github.com/Ebazhanov/linkedin-skill-assessments-quizzes,0.00017730418031713466,linkedin-skill-assessments-quizzes,26429,Python
https://github.com/sgr-ksmt/FireTodo,0.00017723736000855065,FireTodo,354,Other
https://github.com/bootstrap-vue/bootstrap-vue,0.00017723625508761785,bootstrap-vue,14389,JavaScript
https://github.com/simpletut/React-Redux-Firebase-eCommerce-Website,0.00017655836188750683,React-Redux-Firebase-eCommerce-Website,231,JavaScript
https://github.com/nullxception/boorusphere,0.00017590655535417227,boorusphere,262,Other
https://github.com/python-telegram-bot/python-telegram-bot,0.00017545866055176078,python-telegram-bot,23097,Python
https://github.com/Unity-Technologies/ml-agents,0.00017529445445057788,ml-agents,15381,C#
https://github.com/donnemartin/system-design-primer,0.00017416837120925018,system-design-primer,229569,Python
https://github.com/jobsta/reportbro-designer,0.0001738568420934757,reportbro-designer,285,JavaScript
https://github.com/NLP-LOVE/ML-NLP,0.0001736985796917486,ML-NLP,14264,Python
https://github.com/koel/koel,0.000173589382489463,koel,14973,Other
https://github.com/kubernetes-sigs/kubespray,0.0001735493369632053,kubespray,14458,Other
https://github.com/modood/Administrative-divisions-of-China,0.0001728144041754493,Administrative-divisions-of-China,15845,JavaScript
https://github.com/wagtail/wagtail,0.00017232695232079854,wagtail,15621,Python
https://github.com/desktop/desktop,0.00017181734386121925,desktop,18218,TypeScript
https://github.com/peter-wangxu/persist-queue,0.00017040622855656867,persist-queue,271,Python
https://github.com/tldr-pages/tldr,0.00017036651049218723,tldr,45459,Other
https://github.com/imzbf/md-editor-rt,0.00017005297621731168,md-editor-rt,182,TypeScript
https://github.com/Shopify/draggable,0.00016956027782498656,draggable,17060,JavaScript
https://github.com/forem/forem,0.00016909731811103488,forem,20979,Other
https://github.com/wangrongding/frontend-park,0.00016906483319123534,frontend-park,388,Other
https://github.com/wekan/wekan,0.00016854524962059333,wekan,18769,JavaScript
https://github.com/720kb/hubuntu-ui,0.00016738052474095792,hubuntu-ui,204,Other
https://github.com/terryum/awesome-deep-learning-papers,0.00016709647831324672,awesome-deep-learning-papers,24720,Other
https://github.com/mukyasa/MMGooglePlayNewsStand,0.0001668972254614186,MMGooglePlayNewsStand,273,Other
https://github.com/LuxDL/Lux.jl,0.00016683771076815603,Lux.jl,340,Other
https://github.com/Cinchoo/ChoETL,0.00016681924831000232,ChoETL,693,C#
https://github.com/jaywcjlove/swiftui-example,0.00016592063785364684,swiftui-example,184,Other
https://github.com/brannondorsey/PassGAN,0.00016583703893632666,PassGAN,1586,Python
https://github.com/scrapy/scrapy,0.00016580493583801589,scrapy,48501,Python
https://github.com/cilium/cilium,0.00016568999902746105,cilium,16497,Go
https://github.com/mudin/vue-vr,0.00016542403299550263,vue-vr,467,JavaScript
https://github.com/hrwhisper/twitterDataMining,0.00016524977037054138,twitterDataMining,185,Python
https://github.com/meilisearch/meilisearch,0.0001649359574314611,meilisearch,38877,Rust
https://github.com/KaTeX/KaTeX,0.00016436998709899094,KaTeX,17022,JavaScript
https://github.com/oneapi-src/oneDAL,0.0001641773444090317,oneDAL,571,C++
https://github.com/carbon-app/carbon,0.0001633143902264506,carbon,33206,JavaScript
https://github.com/taosdata/TDengine,0.00016327086203432126,TDengine,21748,C
https://github.com/Ciphey/Ciphey,0.00016316283494665658,Ciphey,14031,Python
https://github.com/nitin42/React-Web-AR,0.00016308012839854726,React-Web-AR,573,JavaScript
https://github.com/gerasimvol/vue-prlx,0.0001616245109083586,vue-prlx,169,JavaScript
https://github.com/josdejong/mathjs,0.00016122103322355468,mathjs,13517,JavaScript
https://github.com/shap/shap,0.00016041802893771337,shap,20134,Python
https://github.com/BVLC/caffe,0.00015996918892696317,caffe,33558,C++
https://github.com/getsentry/sentry,0.00015981971072327833,sentry,35140,Python
https://github.com/aleju/imgaug,0.00015935843481214981,imgaug,13785,Python
https://github.com/openai/CLIP,0.0001590983237500643,CLIP,17752,Python
https://github.com/pixijs/pixijs,0.00015871888774449458,pixijs,40956,TypeScript
https://github.com/couler-proj/couler,0.00015787111550188076,couler,843,Python
https://github.com/axemclion/browser-perf,0.00015627365104074666,browser-perf,935,JavaScript
https://github.com/basecamp/trix,0.00015613656874302132,trix,17877,JavaScript
https://github.com/jeffheaton/t81_558_deep_learning,0.00015585995732881152,t81_558_deep_learning,5551,Python
https://github.com/iina/iina,0.00015480023535736082,iina,34494,Other
https://github.com/spacedriveapp/spacedrive,0.0001547515500329905,spacedrive,21819,Rust
https://github.com/donnemartin/interactive-coding-challenges,0.00015439377046959073,interactive-coding-challenges,27839,Python
https://github.com/RandomFractals/vscode-data-preview,0.00015438083780718807,vscode-data-preview,487,TypeScript
https://github.com/pavlobu/deskreen,0.00015424700352052034,deskreen,14576,TypeScript
https://github.com/tqdm/tqdm,0.0001541670143254283,tqdm,25787,Python
https://github.com/aio-libs/aiohttp,0.0001532175460615064,aiohttp,13915,Python
https://github.com/sqlitebrowser/sqlitebrowser,0.00015293993195324753,sqlitebrowser,18932,C++
https://github.com/microsoft/monaco-editor,0.0001518346319690958,monaco-editor,35638,JavaScript
https://github.com/Kong/insomnia,0.0001513741220024643,insomnia,30838,JavaScript
https://github.com/jarun/nnn,0.00015127100218025578,nnn,17067,C
https://github.com/angular/components,0.00015109909360963848,components,23652,TypeScript
https://github.com/etcd-io/etcd,0.0001503837470809103,etcd,44520,Go
https://github.com/cypress-io/cypress,0.00014913318699794214,cypress,44951,JavaScript
https://github.com/swagger-api/swagger-ui,0.00014879082436932895,swagger-ui,24460,JavaScript
https://github.com/lodash/lodash,0.00014795830318531944,lodash,57483,JavaScript
https://github.com/scikit-learn/scikit-learn,0.00014771846564557654,scikit-learn,55881,Python
https://github.com/apache/guacamole-client,0.00014764065927176697,guacamole-client,1194,Java
https://github.com/TheAlgorithms/Java,0.0001476110231346717,Java,53617,Java
https://github.com/soyersoyer/SwCrypt,0.00014720839858719736,SwCrypt,710,Other
https://github.com/trekhleb/homemade-machine-learning,0.00014699844801076216,homemade-machine-learning,21777,Python
https://github.com/remy/nodemon,0.00014566466236007862,nodemon,25536,JavaScript
https://github.com/urfave/cli,0.00014542698058501993,cli,20718,Go
https://github.com/kevinschaich/mintable,0.00014492772816208322,mintable,1349,TypeScript
https://github.com/kubernetes/minikube,0.00014450082885247956,minikube,27243,Go
https://github.com/coqui-ai/TTS,0.00014448127298692198,TTS,18598,Python
https://github.com/tailec/ios-architecture,0.00014437554328766738,ios-architecture,1409,Other
https://github.com/Nodonisko/ionic-cache,0.00014366794299268228,ionic-cache,259,TypeScript
https://github.com/vueuse/vueuse,0.00014291469878533698,vueuse,16846,TypeScript
https://github.com/oracle-samples/db-sample-schemas,0.00014275862862271832,db-sample-schemas,621,Other
https://github.com/docsifyjs/docsify,0.00014248770821915355,docsify,24953,JavaScript
https://github.com/tinymce/tinymce,0.00014224327361105784,tinymce,13482,TypeScript
https://github.com/getify/Functional-Light-JS,0.00014176089508047775,Functional-Light-JS,16309,JavaScript
https://github.com/kukushi/SideMenu,0.00014174451306158748,SideMenu,664,Other
https://github.com/jszczerbinsky/ptSh,0.0001413210009069994,ptSh,532,C
https://github.com/asyrjasalo/RESTinstance,0.00014107003864186163,RESTinstance,190,Python
https://github.com/flameshot-org/flameshot,0.00014096417275412198,flameshot,21674,C++
https://github.com/iview/iview-admin,0.0001407628036819382,iview-admin,16393,Other
https://github.com/mitesh77/Best-Flutter-UI-Templates,0.0001407004529907916,Best-Flutter-UI-Templates,18488,Other
https://github.com/kubernetes/kops,0.00013993068954223594,kops,15194,Go
https://github.com/kubernetes/kubernetes,0.00013993068954223594,kubernetes,101803,Go
https://github.com/airbnb/lottie-ios,0.0001394904079935801,lottie-ios,24460,Other
https://github.com/apollographql/apollo-server,0.00013912680917955729,apollo-server,13479,TypeScript
https://github.com/Semantic-Org/Semantic-UI,0.0001391163294699219,Semantic-UI,50763,JavaScript
https://github.com/akshayp7/playwright-typescript-playwright-test,0.00013898558259999936,playwright-typescript-playwright-test,263,TypeScript
https://github.com/matplotlib/matplotlib,0.00013864268140373036,matplotlib,18105,Python
https://github.com/bailicangdu/vue2-elm,0.0001385950830740693,vue2-elm,40363,Other
https://github.com/cvgellhorn/webpack-boilerplate,0.00013720943628907326,webpack-boilerplate,447,JavaScript
https://github.com/jakemarsh/CostumeKit,0.00013688544847714702,CostumeKit,300,Other
https://github.com/junegunn/fzf,0.00013654233358528293,fzf,54418,Go
https://github.com/facebook/infer,0.00013642918179305989,infer,14335,Other
https://github.com/Lax/Learn-iOS-Swift-by-Examples,0.00013588509486244654,Learn-iOS-Swift-by-Examples,3637,Other
https://github.com/gmh5225/awesome-game-security,0.00013559320664402778,awesome-game-security,1962,Python
https://github.com/Anuken/Mindustry,0.00013547278145623122,Mindustry,19021,Java
https://github.com/iluwatar/java-design-patterns,0.00013546897927490693,java-design-patterns,83772,Java
https://github.com/jindulys/ChainPageCollectionView,0.000135381613255171,ChainPageCollectionView,782,Other
https://github.com/handsontable/handsontable,0.00013515601171816013,handsontable,18263,JavaScript
https://github.com/ipython/ipython,0.0001342680141324022,ipython,15926,Python
https://github.com/square/okhttp,0.00013398373867203145,okhttp,44503,Other
https://github.com/Harley-xk/MaLiang,0.0001338334142206418,MaLiang,1415,Other
https://github.com/ionvision/DeepLearningCourseCodes,0.00013364903927726838,DeepLearningCourseCodes,257,Python
https://github.com/NvChad/NvChad,0.0001335558145270782,NvChad,19350,Other
https://github.com/prettymuchbryce/easystarjs,0.00013317334484325025,easystarjs,1861,JavaScript
https://github.com/sakaiproject/sakai,0.00013291460529328087,sakai,965,Java
https://github.com/apache/spark,0.0001323472868830522,spark,36774,Other
https://github.com/allentran/pca-magic,0.00013227938656379235,pca-magic,213,Python
https://github.com/ReactiveX/RxSwift,0.00013114031254866536,RxSwift,23574,Other
https://github.com/Triple-T/gradle-play-publisher,0.00013103752807284595,gradle-play-publisher,4002,Other
https://github.com/dapr/dapr,0.00013066648177439223,dapr,22307,Go
https://github.com/rootstrap/ios-base,0.00013043738551138373,ios-base,227,Other
https://github.com/freeCodeCamp/devdocs,0.00013037427894942754,devdocs,32358,Other
https://github.com/Jaguar-dart/jaguar,0.0001302872433650645,jaguar,458,Other
https://github.com/RedMadRobot/input-mask-ios,0.0001300896686169443,input-mask-ios,560,Other
https://github.com/acorn-io/runtime,0.00012981027842896706,runtime,1051,Go
https://github.com/vapor/vapor,0.00012979076476357787,vapor,23181,Other
https://github.com/pi-hole/pi-hole,0.00012959985151789134,pi-hole,43413,Other
https://github.com/deezer/spleeter,0.00012937676784560308,spleeter,23475,Python
https://github.com/clj-commons/aleph,0.00012923884655758775,aleph,2492,Other
https://github.com/embarklabs/embark,0.00012913838633027297,embark,3774,JavaScript
https://github.com/jest-community/jest-extended,0.00012849485675836994,jest-extended,2245,JavaScript
https://github.com/MichaelCade/90DaysOfDevOps,0.00012817550574906078,90DaysOfDevOps,23853,Other
https://github.com/google/material-design-lite,0.00012788988148942028,material-design-lite,32211,Other
https://github.com/chubin/wttr.in,0.0001276829744594248,wttr.in,22289,Python
https://github.com/chubin/cheat.sh,0.00012745669115891918,cheat.sh,36023,Python
https://github.com/fingerprintjs/fingerprintjs,0.00012714215328176752,fingerprintjs,19686,TypeScript
https://github.com/visma-meglerfront/sweet-modal-vue,0.00012697301766332982,sweet-modal-vue,759,Other
https://github.com/instillai/TensorFlow-Course,0.0001267537534554854,TensorFlow-Course,16378,Python
https://github.com/adobe-webplatform/Snap.svg,0.00012597930143555135,Snap.svg,13769,JavaScript
https://github.com/photonstorm/phaser,0.00012596030751612172,phaser,35245,JavaScript
https://github.com/bevyengine/bevy,0.00012593892804660072,bevy,26419,Rust
https://github.com/davidsandberg/facenet,0.0001252009736471248,facenet,13196,Python
https://github.com/samim23/polymath,0.0001250981004500885,polymath,1400,Python
https://github.com/GoogleChrome/lighthouse,0.0001246358551357344,lighthouse,27049,JavaScript
https://github.com/MostlyAdequate/mostly-adequate-guide,0.00012428718484558756,mostly-adequate-guide,22715,JavaScript
https://github.com/yabwe/medium-editor,0.00012337548457396383,medium-editor,15894,JavaScript
https://github.com/encode/django-rest-framework,0.00012312182159812833,django-rest-framework,26344,Python
https://github.com/awto/effectfuljs,0.00012242711628760792,effectfuljs,324,JavaScript
https://github.com/ShusenTang/Dive-into-DL-PyTorch,0.00012207665001631962,Dive-into-DL-PyTorch,17014,Python
https://github.com/charmbracelet/glow,0.00012202950027192056,glow,13285,Go
https://github.com/microsoft/IoT-For-Beginners,0.00012178019954009776,IoT-For-Beginners,13523,C++
https://github.com/lyswhut/lx-music-desktop,0.00012139228881163828,lx-music-desktop,30976,TypeScript
https://github.com/microsoft/LightGBM,0.00012137629770147127,LightGBM,15475,C++
https://github.com/dropzone/dropzone,0.00012083782735083289,dropzone,17515,JavaScript
https://github.com/alibaba/fastjson,0.00011862526995281563,fastjson,25452,Java
https://github.com/ageitgey/face_recognition,0.00011842333852345448,face_recognition,49373,Python
https://github.com/extrawurst/gitui,0.000117983042481302,gitui,14053,Rust
https://github.com/warmuuh/milkman,0.00011796232245477202,milkman,933,Java
https://github.com/dynaconf/dynaconf,0.00011786436876112549,dynaconf,3224,Python
https://github.com/amark/gun,0.00011782973776490101,gun,17408,JavaScript
https://github.com/opencybersecurityalliance/stix-shifter,0.0001178288836058223,stix-shifter,196,Python
https://github.com/atombender/ktail,0.00011774661195686765,ktail,302,Go
https://github.com/thingsboard/thingsboard,0.0001176955052929286,thingsboard,14369,Java
https://github.com/yllg/mpvue-xbyjShop,0.00011660985391287445,mpvue-xbyjShop,1022,Other
https://github.com/jenkinsci/jenkins,0.00011652965389457536,jenkins,21442,Java
https://github.com/Logan1x/Python-Scripts,0.00011634721322583003,Python-Scripts,285,Python
https://github.com/bee-san/pyWhat,0.00011633099691032864,pyWhat,6077,Python
https://github.com/OpenBB-finance/OpenBBTerminal,0.00011579405970533586,OpenBBTerminal,24343,Python
https://github.com/pawlik92/flutter_parallax_scroll,0.00011559862561983896,flutter_parallax_scroll,288,Other
https://github.com/apache/rocketmq,0.00011558960143563661,rocketmq,19810,Java
https://github.com/ethereum/solidity,0.00011478384483911758,solidity,20890,C++
https://github.com/v8/v8,0.00011477250803070838,v8,21706,C++
https://github.com/deeplearning4j/deeplearning4j,0.00011413287052885916,deeplearning4j,13157,Java
https://github.com/node-red/node-red,0.00011393593939579539,node-red,17373,JavaScript
https://github.com/Secure-Compliance-Solutions-LLC/GVM-Docker,0.00011336825544135722,GVM-Docker,241,Other
https://github.com/alchemy-swift/alchemy,0.00011313019111990253,alchemy,319,Other
https://github.com/lensapp/lens,0.00011268701596579001,lens,21541,TypeScript
https://github.com/ManimCommunity/manim,0.00011257487318760872,manim,15964,Python
https://github.com/sindresorhus/got,0.0001124855359507558,got,13438,TypeScript
https://github.com/guanguans/laravel-soar,0.00011232876048099285,laravel-soar,178,Other
https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix,0.00011217700294087068,pytorch-CycleGAN-and-pix2pix,20633,Python
https://github.com/AUTOMATIC1111/stable-diffusion-webui,0.00011204768306804893,stable-diffusion-webui,102888,Python
https://github.com/minio/minio,0.00011202927166662707,minio,40865,Go
https://github.com/GoogleCloudPlatform/vertex-ai-samples,0.00011195765212155417,vertex-ai-samples,956,Python
https://github.com/godotengine/godot,0.0001119117137580249,godot,73884,C++
https://github.com/mattermost/focalboard,0.00011154682697855415,focalboard,15996,TypeScript
https://github.com/sorin-ionescu/prezto,0.00011108270773010619,prezto,13540,Other
https://github.com/apache/airflow,0.00011065619808188968,airflow,31757,Python
https://github.com/umitkaanusta/reddit-detective,0.00011065522477864011,reddit-detective,197,Python
https://github.com/timtnleeProject/vuejs-clipper,0.00011061428749015098,vuejs-clipper,205,Other
https://github.com/lx544690189/vue-mobile-calendar,0.00011061428749015098,vue-mobile-calendar,215,Other
https://github.com/tmaiaroto/aegis,0.00011046236057782842,aegis,282,Go
https://github.com/jfcoz/postgresqltuner,0.00011023988673047385,postgresqltuner,2498,Other
